"anything-Apr21-0207", "Irish", " ", "aon rud", " aon rud"
"anything-Apr21-0207", "Italian", " ", "qualunque cosa, qualsiasi cosa, niente", " qualunque cosa" , " qualsiasi cosa" , " niente"
"anything-Apr21-0207", "Japanese", " ", "何|alt=何でも|tr=なんでも, nandemo", " 何|alt=何でも|tr=なんでも" , " nandemo"
"anything-Apr21-0207", "Khmer", " ", "អី", " អី"
"anything-Apr21-0207", "Korean", " ", "[[아무것]][[-도]]", " [[아무것]][[-도]]"
"anything-Apr21-0207", "Kurdish", " ", " ", " "
"anything-Apr21-0207", " ", "Central Kurdish", "ھیچ", " ھیچ"
"anything-Apr21-0207", "Macedonian", " ", "било што, што било, што и да било", " било што" , " што било" , " што и да било"
"anything-Apr21-0207", "Malay", " ", " ", " "
"anything-Apr21-0207", " ", "Jawi", "اڤ٢", " اڤ٢"
"anything-Apr21-0207", " ", "Rumi", "apa-apa", " Rumi: apa-apa"
"anything-Apr21-0207", "Manx", " ", "nhee erbee", " nhee erbee"
"anything-Apr21-0207", "Ngazidja Comorian", " ", "{{qualifier|in negative sentences ndrongoo", " {{qualifier|in negative sentences ndrongoo"
"anything-Apr21-0207", "Polish", " ", "cokolwiek|n {{qualifier|\\'whatever\\', byle co|n {{qualifier|\\'whatever\\', coś|n {{qualifier|\\'something\\' eg. \\'I have never done anything like that.\\', nic|n {{qualifier|in negative sentences, wszystko|n {{qualifier|eg. \\'I would do anything for her.\\'", " cokolwiek|n {{qualifier|\\'whatever\\'" , " byle co|n {{qualifier|\\'whatever\\'" , " coś|n {{qualifier|\\'something\\' eg. \\'I have never done anything like that.\\'" , " nic|n {{qualifier|in negative sentences" , " wszystko|n {{qualifier|eg. \\'I would do anything for her.\\'"
"anything-Apr21-0207", "Portuguese", " ", "[[qualquer]] [[coisa]]|f", " [[qualquer]] [[coisa]]|f"
"anything-Apr21-0207", "Romanian", " ", "orice, nimic", " orice" , " nimic"
"anything-Apr21-0207", "Russian", " ", "всё, что уго́дно, всё, что уго́дно, что́-нибудь", " всё" , " что уго́дно" , " всё" , " что уго́дно" , " что́-нибудь"
"anything-Apr21-0207", "Scottish Gaelic", " ", "rud sam bith", " rud sam bith"
"anything-Apr21-0207", "Serbo-Croatian", " ", " ", " "
"anything-Apr21-0207", " ", "Roman", "bilošto, bilo što", " bilošto" , " bilo što"
"anything-Apr21-0207", "Slovak", " ", "čokoľvek", " čokoľvek"
"anything-Apr21-0207", "Spanish", " ", "[[cualquier]] [[cosa]]", " [[cualquier]] [[cosa]]"
"anything-Apr21-0207", "Swahili", " ", "{{qualifier|in negative sentences kitu|c7", " {{qualifier|in negative sentences kitu|c7"
"anything-Apr21-0207", "Swedish", " ", "någonting, vad som helst", " någonting" , " vad som helst"
"anything-Apr21-0207", "Telugu", " ", "ఏమైనా", " ఏమైనా"
"anything-Apr21-0207", "Tok Pisin", " ", "samting", " samting"
"anything-Apr21-0207", "Ukrainian", " ", "що-не́будь, ніщо́ {{qualifier|in negative sentences, будь-що", " що-не́будь" , " ніщо́ {{qualifier|in negative sentences" , " будь-що"
"anything-Apr21-0207", "Yiddish", " ", "עפּעס", " עפּעס"
{{trans-top|someone or something", {{trans-top|someone or something"
"anything-Apr21-0207", "American Sign Language", " ", "A@Wrist-PalmUp-A@CenterTrunkhigh-PalmUp 5@SideTrunkhigh-PalmUp-5@SideTrunkhigh-PalmUp", " A@Wrist-PalmUp-A@CenterTrunkhigh-PalmUp 5@SideTrunkhigh-PalmUp-5@SideTrunkhigh-PalmUp"
"anything-Apr21-0207", "Finnish", " ", "mikä tahansa", " mikä tahansa"
"anything-Apr21-0207", "Greek", " ", "οτιδήποτε", " οτιδήποτε"
"anything-Apr21-0207", "Guerrero Amuzgo", " ", "makjo", " makjo"
"anything-Apr21-0207", "Japanese", " ", "何でも|tr=nandemo", " 何でも|tr=nandemo"
"anything-Apr21-0207", "Latin", " ", "quisquam", " quisquam"
"anything-Apr21-0207", "Maltese", " ", "kwalunkwe ħaġa", " kwalunkwe ħaġa"
"anything-Apr21-0207", "Portuguese", " ", "[[qualquer]] [[coisa]]|f", " [[qualquer]] [[coisa]]|f"
"anything-Apr21-0207", "Romanian", " ", "cineva, ceva", " cineva" , " ceva"
"anything-Apr21-0207", "Scottish Gaelic", " ", "dad|m, càil|f", " dad|m" , " càil|f"
"anything-Apr21-0207", "Slovene", " ", "karkoli|n", " karkoli|n"
"anything-Apr21-0207", "Swedish", " ", "något, vad som helst, vilken som helst, vilket som helst (1)", " något" , " vad som helst" , " vilken som helst" , " vilket som helst (1)"
"anything-Apr21-0207", "Yiddish", " ", "עפּעס", " עפּעס"
